Student ID;Institution;Year of Study;GPA;Loadshedding Frequency;Loadshedding Duration;Loadshedding Impact
38098;University of KwaZulu-Natal;3;0,664188804;3;15,52075395;Minimal
91587;University of Pretoria;4;1,463562505;4;10,07432131;Moderate
51389;University of Cape Town;2;3,479463579;4;0,233478627;Severe
17244;Stellenbosch University;4;2,243220216;3;1,9283313;None
86567;University of Johannesburg;1;2,890631725;1;13,45822859;Minimal
59408;University of KwaZulu-Natal;1;1,696914784;2;1,211849768;Moderate
30390;University of Pretoria;1;3,84796094;2;21,10260676;Severe
55207;University of Cape Town;4;3,991453581;1;12,85555426;None
40481;Stellenbosch University;1;1,60680307;1;13,20033437;Minimal
84829;University of Johannesburg;2;2,318698501;1;12,30563153;Moderate
82235;University of KwaZulu-Natal;4;0,317976121;1;4,520838243;Severe
41522;University of Pretoria;4;2,022812748;4;21,03763031;None
97682;University of Cape Town;3;3,332825281;4;8,765167551;Minimal
87378;Stellenbosch University;2;1,839090534;4;21,26672273;Moderate
60629;University of Johannesburg;1;3,056816814;3;16,65486293;Severe
16840;University of KwaZulu-Natal;1;1,829606599;6;3,158176177;None
31930;University of Pretoria;4;0,310457495;6;4,57332566;Minimal
83144;University of Cape Town;3;2,518933655;4;19,95594276;Moderate
31228;Stellenbosch University;4;0,546671176;6;9,866313716;Severe
61186;University of Johannesburg;1;3,971832627;6;2,0997807;None
64769;University of KwaZulu-Natal;2;2,176821897;2;5,00455766;Minimal
33166;University of Pretoria;2;0,228055808;6;10,41874882;Moderate
52641;University of Cape Town;1;2,378202457;0;13,65368555;Severe
53418;Stellenbosch University;3;1,269055305;3;9,582905267;None
23000;University of Johannesburg;1;2,370101974;2;14,07546868;Minimal
16697;University of KwaZulu-Natal;3;3,368433982;1;23,33985031;Moderate
55652;University of Pretoria;1;1,814388647;6;17,68814806;Severe
60550;University of Cape Town;3;3,32806843;4;15,08361675;None
92409;Stellenbosch University;4;1,879909115;3;0,621066305;Minimal
38755;University of Johannesburg;2;3,240233578;4;9,66911248;Moderate
18243;University of KwaZulu-Natal;1;2,870449343;1;7,388378481;Severe
95248;University of Pretoria;3;1,575101392;6;10,08578933;None
32438;University of Cape Town;4;3,026936913;2;7,008888687;Minimal
63287;Stellenbosch University;1;2,05260696;2;18,88247274;Moderate
29155;University of Johannesburg;1;2,507052964;1;3,193086502;Severe
87233;University of KwaZulu-Natal;2;3,864583497;6;19,91000705;None
88048;University of Pretoria;2;3,274949111;1;9,731208299;Minimal
49559;University of Cape Town;2;1,546684333;2;13,36791363;Moderate
53672;Stellenbosch University;3;1,952362259;6;13,90344133;Severe
83545;University of Johannesburg;2;1,522052499;0;8,103418822;None
29929;University of KwaZulu-Natal;4;0,760511263;4;1,838654072;Minimal
78021;University of Pretoria;2;3,14232456;5;2,954796795;Moderate
67359;University of Cape Town;4;1,21277608;5;3,877028587;Severe
71388;Stellenbosch University;3;2,744637461;0;14,48448976;None
12303;University of Johannesburg;4;0,895225975;4;21,64124537;Minimal
45015;University of KwaZulu-Natal;1;1,534833465;2;21,13022474;Moderate
71964;University of Pretoria;2;1,582838784;6;2,297080391;Severe
90158;University of Cape Town;3;3,344020089;6;7,640922254;None
16386;Stellenbosch University;4;1,401646973;6;12,07690271;Minimal
59909;University of Johannesburg;1;3,448002592;3;6,214221428;Moderate
91045;University of KwaZulu-Natal;2;3,500879005;0;4,693787722;Severe
74966;University of Pretoria;2;3,800465821;3;16,73525671;None
28872;University of Cape Town;4;3,212371926;0;9,655530861;Minimal
20202;Stellenbosch University;1;1,434571312;6;0,114022669;Moderate
23039;University of Johannesburg;1;3,507260501;2;18,47391238;Severe
98171;University of KwaZulu-Natal;2;0,835182686;5;20,34050263;None
41142;University of Pretoria;4;0,637267136;5;20,21629936;Minimal
76776;University of Cape Town;1;0,780826254;0;22,19151442;Moderate
13964;Stellenbosch University;4;2,460747773;0;21,26170461;Severe
31562;University of Johannesburg;4;0,490260669;4;9,835965691;None
70229;University of KwaZulu-Natal;2;3,88412466;5;4,343910358;Minimal
92800;University of Pretoria;3;0,623893423;3;6,226781209;Moderate
62335;University of Cape Town;1;1,371911683;2;19,77300579;Severe
87535;Stellenbosch University;2;2,807923821;1;12,10134529;None
73235;University of Johannesburg;1;1,078402772;3;17,77560519;Minimal
86432;University of KwaZulu-Natal;3;2,966740588;4;1,261741086;Moderate
27032;University of Pretoria;4;2,362287904;3;8,135754577;Severe
38823;University of Cape Town;1;2,80835106;0;3,364921582;None
10930;Stellenbosch University;3;1,078147921;2;11,03571127;Minimal
53885;University of Johannesburg;3;0,787023349;0;12,13660121;Moderate
20456;University of KwaZulu-Natal;4;1,237562424;2;1,149997345;Severe
46817;University of Pretoria;1;0,635064059;4;11,97282811;None
30666;University of Cape Town;1;0,841281393;4;23,2391225;Minimal
39658;Stellenbosch University;2;0,415489651;3;7,130116286;Moderate
28809;University of Johannesburg;4;1,591850754;1;2,842209427;Severe
34744;University of KwaZulu-Natal;4;0,049649286;2;8,741744527;None
34536;University of Pretoria;4;0,923309531;2;7,855875821;Minimal
37479;University of Cape Town;2;3,628459934;3;11,78019688;Moderate
84094;Stellenbosch University;1;0,152013651;4;0,251429117;Severe
64557;University of Johannesburg;1;0,960823309;0;7,345719068;None
15989;University of KwaZulu-Natal;2;0,956896528;6;17,04198433;Minimal
10949;University of Pretoria;1;3,788706382;4;21,64242334;Moderate
48785;University of Cape Town;2;1,258281467;4;0,734417454;Severe
56941;Stellenbosch University;1;2,688476983;6;9,820981982;None
65596;University of Johannesburg;1;2,299816729;4;22,20708283;Minimal
67979;University of KwaZulu-Natal;2;1,093427055;5;17,65791141;Moderate
69469;University of Pretoria;1;1,696093826;6;4,693696904;Severe
79790;University of Cape Town;2;0,71756103;0;11,68621291;None
52707;Stellenbosch University;1;0,328671803;1;3,618645379;Minimal
97293;University of Johannesburg;2;1,758955707;1;16,84630777;Moderate
76010;University of KwaZulu-Natal;2;2,063628804;3;11,07371226;Severe
66155;University of Pretoria;4;0,625040179;0;23,65461827;None
10315;University of Cape Town;1;3,698540395;3;21,92191061;Minimal
33391;Stellenbosch University;2;2,774679772;4;10,56969944;Moderate
11778;University of Johannesburg;3;0,299307448;0;16,9893544;Severe
38913;University of KwaZulu-Natal;3;3,487657384;2;19,79067227;None
18000;University of Pretoria;4;3,432778209;4;7,272416327;Minimal
92475;University of Cape Town;4;3,249716695;5;20,26772351;Moderate
70952;Stellenbosch University;4;0,836864715;0;1,741544283;Severe
76442;University of Johannesburg;1;2,794803269;0;0,882606683;None
21697;University of KwaZulu-Natal;1;2,730813767;6;19,29982784;Minimal
64612;University of Pretoria;4;0,650083279;6;20,04004035;Moderate
12435;University of Cape Town;1;2,058119273;1;16,06567845;Severe
53788;Stellenbosch University;3;1,057314751;1;12,11903374;None
57292;University of Johannesburg;1;0,809100842;6;9,893441637;Minimal
28935;University of KwaZulu-Natal;1;2,646086454;5;14,55842395;Moderate
68083;University of Pretoria;2;2,739537431;5;7,028077117;Severe
81278;University of Cape Town;3;1,731565511;1;10,61013303;None
58029;Stellenbosch University;4;3,110280713;5;0,8846168;Minimal
31283;University of Johannesburg;4;1,972854538;4;13,59992555;Moderate
35682;University of KwaZulu-Natal;1;2,185033107;2;11,58852928;Severe
19812;University of Pretoria;4;2,461552057;3;21,94768469;None
73877;University of Cape Town;4;0,314859264;3;7,039885952;Minimal
63808;Stellenbosch University;3;3,941849948;3;17,38567736;Moderate
58369;University of Johannesburg;2;1,889949936;6;22,69170044;Severe
50328;University of KwaZulu-Natal;3;3,989134234;5;15,7185708;None
35049;University of Pretoria;3;1,037447914;2;1,477994463;Minimal
92745;University of Cape Town;3;0,140984531;2;10,69653488;Moderate
58374;Stellenbosch University;2;2,78061539;1;11,11581704;Severe
30673;University of Johannesburg;3;3,688283729;3;16,34238536;None
80490;University of KwaZulu-Natal;4;0,794288266;6;6,2636351;Minimal
91599;University of Pretoria;3;1,656253737;5;11,1190624;Moderate
56652;University of Cape Town;1;0,203850595;0;12,77405271;Severe
16607;Stellenbosch University;3;2,9933205;3;13,42339776;None
34674;University of Johannesburg;4;3,227345931;3;7,035544089;Minimal
89312;University of KwaZulu-Natal;1;3,491999145;1;5,616950014;Moderate
38015;University of Pretoria;2;3,76568883;2;2,663080025;Severe
43484;University of Cape Town;2;2,56698582;0;1,558388835;None
31400;Stellenbosch University;2;3,740173458;6;14,43037461;Minimal
59835;University of Johannesburg;3;1,815215795;0;3,23694077;Moderate
16167;University of KwaZulu-Natal;4;0,776962713;4;4,436221967;Severe
68865;University of Pretoria;1;0,565617973;3;20,31397348;None
53308;University of Cape Town;1;2,943144914;6;7,304986865;Minimal
37660;Stellenbosch University;4;3,140557378;3;4,037700986;Moderate
63007;University of Johannesburg;3;0,471331935;0;22,20421436;Severe
47573;University of KwaZulu-Natal;3;2,113958984;6;14,68144949;None
90922;University of Pretoria;4;0,578590243;6;22,46661489;Minimal
12307;University of Cape Town;2;2,953491459;1;4,129433497;Moderate
28468;Stellenbosch University;3;1,43959336;2;9,777731867;Severe
55581;University of Johannesburg;4;1,220582026;6;22,11029532;None
86671;University of KwaZulu-Natal;2;3,907211328;2;23,77668418;Minimal
12781;University of Pretoria;2;2,507860909;2;18,99523181;Moderate
83328;University of Cape Town;2;0,912755948;0;8,623196185;Severe
30072;Stellenbosch University;4;1,77015837;0;14,45038581;None
12036;University of Johannesburg;3;2,187119928;6;21,59926738;Minimal
73661;University of KwaZulu-Natal;1;1,58325791;1;5,828869972;Moderate
41446;University of Pretoria;3;0,953321904;4;19,12324924;Severe
83378;University of Cape Town;2;2,473196934;5;13,0688347;None
16483;Stellenbosch University;1;1,990995278;5;5,11068138;Minimal
85112;University of Johannesburg;1;2,972260469;2;20,31878423;Moderate
97033;University of KwaZulu-Natal;1;3,643893459;1;20,5522245;Severe
12773;University of Pretoria;1;0,521402936;0;17,9939865;None
14943;University of Cape Town;2;0,441479619;5;5,322486913;Minimal
14831;Stellenbosch University;4;3,161587132;0;9,299977737;Moderate
35125;University of Johannesburg;1;3,865504604;3;9,254189749;Severe
13103;University of KwaZulu-Natal;2;2,186419686;4;15,34679167;None
94440;University of Pretoria;1;1,897456456;2;13,43772664;Minimal
85699;University of Cape Town;4;0,431506735;2;17,61367726;Moderate
92356;Stellenbosch University;3;0,789898809;4;2,168503233;Severe
67370;University of Johannesburg;1;2,349250121;2;7,6307507;None
32103;University of KwaZulu-Natal;3;0,467129713;4;7,872109193;Minimal
19991;University of Pretoria;1;1,068103069;6;8,389034928;Moderate
96232;University of Cape Town;1;1,387575605;6;16,04498693;Severe
64161;Stellenbosch University;1;1,883626465;5;3,179835114;None
15679;University of Johannesburg;3;1,225602826;1;7,039898617;Minimal
46633;University of KwaZulu-Natal;1;3,754301675;4;7,133135226;Moderate
61957;University of Pretoria;4;1,094102383;5;19,31445794;Severe
42206;University of Cape Town;3;1,183230215;6;1,738544332;None
58632;Stellenbosch University;2;1,138150311;4;8,962230816;Minimal
83099;University of Johannesburg;4;0,496326538;6;8,826764569;Moderate
12300;University of KwaZulu-Natal;3;0,864132409;2;15,2261533;Severe
43007;University of Pretoria;3;2,376198011;1;6,288217639;None
72014;University of Cape Town;1;0,466924886;0;15,04091198;Minimal
88955;Stellenbosch University;3;3,620444429;0;22,63502475;Moderate
62212;University of Johannesburg;3;1,322862737;4;18,49818138;Severe
72551;University of KwaZulu-Natal;2;2,075368257;3;23,37507998;None
51182;University of Pretoria;4;0,793010966;4;4,124572811;Minimal
32648;University of Cape Town;3;1,329873235;1;20,16563388;Moderate
28697;Stellenbosch University;3;0,383127461;4;10,50081043;Severe
96429;University of Johannesburg;4;0,628152554;5;13,17243033;None
24239;University of KwaZulu-Natal;1;2,935913374;3;4,920741345;Minimal
19539;University of Pretoria;1;3,815983559;3;4,712664369;Moderate
87439;University of Cape Town;1;1,692334582;5;1,381285985;Severe
18358;Stellenbosch University;2;3,799274044;2;20,62316166;None
34734;University of Johannesburg;3;1,662727579;2;18,02971459;Minimal
90874;University of KwaZulu-Natal;4;1,256407376;6;10,93650682;Moderate
64015;University of Pretoria;3;2,68001374;3;19,88362394;Severe
54295;University of Cape Town;2;2,209138703;6;16,33749906;None
31430;Stellenbosch University;3;3,895685604;6;22,76735613;Minimal
17360;University of Johannesburg;1;3,034007831;5;23,65044808;Moderate
71932;University of KwaZulu-Natal;4;2,292473359;5;22,44319578;Severe
24491;University of Pretoria;1;1,675654908;4;6,16682526;None
78972;University of Cape Town;2;1,153372732;4;9,351937888;Minimal
37761;Stellenbosch University;4;1,793712078;2;6,460558772;Moderate
14232;University of Johannesburg;1;0,78529318;4;14,60383735;Severe
80671;University of KwaZulu-Natal;4;1,112198304;4;10,87946292;None
99712;University of Pretoria;4;1,776745954;6;1,560252567;Minimal
97641;University of Cape Town;4;2,653794505;0;7,783089451;Moderate
30343;Stellenbosch University;1;0,910261682;6;2,127364952;Severe
98507;University of Johannesburg;1;3,865281501;3;13,50851912;None
17125;University of KwaZulu-Natal;1;2,004719302;0;12,83144359;Minimal
69815;University of Pretoria;1;2,446742978;5;1,009706218;Moderate
82628;University of Cape Town;3;3,894341962;0;8,062970075;Severe
88965;Stellenbosch University;4;0,846960712;6;0,998125279;None
92364;University of Johannesburg;1;0,104959837;4;23,74370268;Minimal
57663;University of KwaZulu-Natal;3;0,921506091;4;16,4914925;Moderate
15210;University of Pretoria;3;2,468241682;6;15,51788143;Severe
79736;University of Cape Town;2;3,91768317;5;1,65552319;None
34228;Stellenbosch University;4;3,429487517;2;7,255629428;Minimal
18321;University of Johannesburg;3;3,497907628;6;1,030814489;Moderate
95379;University of KwaZulu-Natal;3;3,007122439;2;5,926464385;Severe
36030;University of Pretoria;3;3,955300827;4;2,581719771;None
45498;University of Cape Town;4;1,47418657;1;11,91242855;Minimal
22284;Stellenbosch University;1;0,31267764;1;16,03241428;Moderate
41101;University of Johannesburg;1;3,143323431;6;4,213818128;Severe
67310;University of KwaZulu-Natal;3;2,452639971;5;2,03558409;None
56529;University of Pretoria;4;1,412044126;6;23,8192249;Minimal
49751;University of Cape Town;4;2,248341767;2;8,257911717;Moderate
65040;Stellenbosch University;3;0,154912507;2;18,26622817;Severe
41888;University of Johannesburg;4;3,467898571;4;7,307130782;None
20275;University of KwaZulu-Natal;1;2,067576968;2;22,8915192;Minimal
63674;University of Pretoria;3;0,597585995;0;19,90926687;Moderate
75172;University of Cape Town;2;1,338509271;1;1,533766889;Severe
37481;Stellenbosch University;3;2,040519147;4;6,44912973;None
58898;University of Johannesburg;4;0,591158872;4;12,90496863;Minimal
62396;University of KwaZulu-Natal;1;2,735393363;6;6,31404746;Moderate
25760;University of Pretoria;1;2,912323889;2;2,337810534;Severe
56209;University of Cape Town;1;3,291196661;0;4,128762507;None
82881;Stellenbosch University;4;3,029252649;6;17,32764876;Minimal
46309;University of Johannesburg;3;3,533260254;6;12,30525389;Moderate
71839;University of KwaZulu-Natal;3;3,693399599;5;12,32833572;Severe
91650;University of Pretoria;2;0,049632112;1;14,41932238;None
88859;University of Cape Town;2;0,372308502;2;2,251622408;Minimal
30756;Stellenbosch University;2;1,657515692;6;11,80662113;Moderate
99336;University of Johannesburg;2;1,773704246;5;19,37617867;Severe
15646;University of KwaZulu-Natal;1;1,185736261;0;17,48084663;None
39329;University of Pretoria;1;1,22480589;5;5,446942733;Minimal
41522;University of Cape Town;1;0,974950318;2;21,39781157;Moderate
83439;Stellenbosch University;2;2,196823755;0;15,79486067;Severe
87688;University of Johannesburg;2;2,057043732;1;5,547294856;None
